scene_id,scene_source_split,scene_partition,scene_has_progress,scene_complete,scene_energy_label,scene_type,instance_id,target_category,source_object_name,state,bad_polygon,usable_for_state_model,rgb_crop_relpath,depth_crop_relpath,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,overlay_dx,overlay_dy,reviewer,notes
kv1__NYUdata__NYU0801,val,train_candidate,1,1,possible_idle_monitor_usage,kitchen,monitor_or_tv_1,monitor_or_tv,tv,on,0,1,crops/rgb/kv1__NYUdata__NYU0801__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0801__monitor_or_tv_1.png,350,55,446,129,96,74,358,63,438,121,0.0,0.0,,
kv1__NYUdata__NYU0828,val,train_candidate,1,0,unknown,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0828__door_1.png,crops/depth/kv1__NYUdata__NYU0828__door_1.png,278,0,340,148,62,148,286,1,332,140,0.0,0.0,,
kv1__NYUdata__NYU0828,val,train_candidate,1,0,unknown,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0828__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0828__monitor_or_tv_1.png,189,79,245,140,56,61,197,87,237,132,0.0,0.0,,
kv1__NYUdata__NYU0829,test,train_candidate,1,0,unknown,kitchen,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0829__door_1.png,crops/depth/kv1__NYUdata__NYU0829__door_1.png,471,303,516,388,45,85,479,311,508,380,0,0,,
kv1__NYUdata__NYU0829,test,train_candidate,1,0,unknown,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0829__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0829__monitor_or_tv_1.png,321,181,396,257,75,76,329,189,388,249,0.0,0.0,,
kv1__NYUdata__NYU0836,test,train_candidate,1,0,possible_idle_monitor_usage,kitchen,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0836__door_1.png,crops/depth/kv1__NYUdata__NYU0836__door_1.png,0,67,112,215,112,148,1,75,104,207,0,0,,
kv1__NYUdata__NYU0836,test,train_candidate,1,0,possible_idle_monitor_usage,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0836__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0836__monitor_or_tv_1.png,217,168,267,203,50,35,225,176,259,195,0.0,0.0,,
kv1__NYUdata__NYU0854,test,train_candidate,1,1,possible_open_door_inefficiency,kitchen,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0854__door_1.png,crops/depth/kv1__NYUdata__NYU0854__door_1.png,196,0,281,135,85,135,204,1,273,127,0.0,0.0,,
kv1__NYUdata__NYU0854,test,train_candidate,1,1,possible_open_door_inefficiency,kitchen,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0854__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0854__monitor_or_tv_1.png,436,0,542,50,106,50,444,1,534,42,0.0,0.0,,
kv1__NYUdata__NYU0875,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0875__door_1.png,crops/depth/kv1__NYUdata__NYU0875__door_1.png,165,44,236,170,71,126,173,52,228,162,0.0,0.0,,
kv1__NYUdata__NYU0875,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0875__lamp_1.png,crops/depth/kv1__NYUdata__NYU0875__lamp_1.png,76,0,107,69,31,69,84,4,99,61,0.0,0.0,,
kv1__NYUdata__NYU0875,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,lamp_2,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0875__lamp_2.png,crops/depth/kv1__NYUdata__NYU0875__lamp_2.png,109,0,139,79,30,79,117,6,131,71,0.0,0.0,,
kv1__NYUdata__NYU0875,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,lamp_3,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0875__lamp_3.png,crops/depth/kv1__NYUdata__NYU0875__lamp_3.png,94,0,126,77,32,77,102,1,118,69,0.0,0.0,,
kv1__NYUdata__NYU0877,test,train_candidate,1,1,multiple_possible_issues,kitchen,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0877__door_1.png,crops/depth/kv1__NYUdata__NYU0877__door_1.png,0,36,31,179,31,143,1,44,23,171,0.0,0.0,,
kv1__NYUdata__NYU0877,test,train_candidate,1,1,multiple_possible_issues,kitchen,monitor_or_tv_1,monitor_or_tv,tv,on,0,1,crops/rgb/kv1__NYUdata__NYU0877__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0877__monitor_or_tv_1.png,331,139,414,213,83,74,339,147,406,205,0.0,0.0,,
kv1__NYUdata__NYU0882,train,train_candidate,1,0,unknown,kitchen,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0882__door_1.png,crops/depth/kv1__NYUdata__NYU0882__door_1.png,477,0,561,427,84,427,485,1,561,427,0.0,0.0,,
kv1__NYUdata__NYU0882,train,train_candidate,1,0,unknown,kitchen,lamp_1,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0882__lamp_1.png,crops/depth/kv1__NYUdata__NYU0882__lamp_1.png,0,0,24,21,24,21,1,1,16,13,0,0,,
kv1__NYUdata__NYU0882,train,train_candidate,1,0,unknown,kitchen,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0882__lamp_2.png,crops/depth/kv1__NYUdata__NYU0882__lamp_2.png,315,0,353,89,38,89,323,5,345,81,0.0,0.0,,
kv1__NYUdata__NYU0885,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0885__door_1.png,crops/depth/kv1__NYUdata__NYU0885__door_1.png,539,55,561,128,22,73,547,63,561,120,0.0,0.0,,
kv1__NYUdata__NYU0885,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0885__lamp_1.png,crops/depth/kv1__NYUdata__NYU0885__lamp_1.png,113,67,169,155,56,88,121,75,161,147,0.0,0.0,,
kv1__NYUdata__NYU0909,train,train_candidate,1,0,unknown,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0909__door_1.png,crops/depth/kv1__NYUdata__NYU0909__door_1.png,0,0,57,386,57,386,1,1,49,378,0.0,0.0,,
kv1__NYUdata__NYU0909,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0909__lamp_1.png,crops/depth/kv1__NYUdata__NYU0909__lamp_1.png,207,106,268,200,61,94,215,114,260,192,0.0,0.0,,
kv1__NYUdata__NYU0912,test,train_candidate,1,0,possible_open_door_inefficiency,bedroom,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0912__door_1.png,crops/depth/kv1__NYUdata__NYU0912__door_1.png,15,98,53,124,38,26,23,106,45,116,0.0,0.0,,
kv1__NYUdata__NYU0912,test,train_candidate,1,0,possible_open_door_inefficiency,bedroom,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0912__door_2.png,crops/depth/kv1__NYUdata__NYU0912__door_2.png,504,0,561,395,57,395,512,1,561,387,0.0,0.0,,
kv1__NYUdata__NYU0912,test,train_candidate,1,0,possible_open_door_inefficiency,bedroom,door_3,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0912__door_3.png,crops/depth/kv1__NYUdata__NYU0912__door_3.png,15,98,54,124,39,26,23,106,46,116,0.0,0.0,,
kv1__NYUdata__NYU0912,test,train_candidate,1,0,possible_open_door_inefficiency,bedroom,door_4,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0912__door_4.png,crops/depth/kv1__NYUdata__NYU0912__door_4.png,192,0,252,254,60,254,200,1,244,246,0.0,0.0,,
kv1__NYUdata__NYU0912,test,train_candidate,1,0,possible_open_door_inefficiency,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0912__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0912__monitor_or_tv_1.png,236,12,446,199,210,187,244,20,438,191,0.0,0.0,,
kv1__NYUdata__NYU0916,train,train_candidate,1,1,possible_open_door_inefficiency,bedroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0916__door_1.png,crops/depth/kv1__NYUdata__NYU0916__door_1.png,0,0,67,199,67,199,1,1,59,191,0.0,0.0,,
kv1__NYUdata__NYU0916,train,train_candidate,1,1,possible_open_door_inefficiency,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0916__lamp_1.png,crops/depth/kv1__NYUdata__NYU0916__lamp_1.png,405,31,507,189,102,158,413,39,499,181,0.0,0.0,,
kv1__NYUdata__NYU0919,train,train_candidate,1,0,unknown,bedroom,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0919__door_1.png,crops/depth/kv1__NYUdata__NYU0919__door_1.png,551,178,561,212,10,34,559,186,561,204,0,0,,
kv1__NYUdata__NYU0919,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0919__lamp_1.png,crops/depth/kv1__NYUdata__NYU0919__lamp_1.png,51,54,135,208,84,154,59,62,127,200,0.0,0.0,,
kv1__NYUdata__NYU0920,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0920__lamp_1.png,crops/depth/kv1__NYUdata__NYU0920__lamp_1.png,220,92,251,162,31,70,228,100,243,154,0.0,0.0,,
kv1__NYUdata__NYU0920,train,train_candidate,1,0,unknown,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0920__lamp_2.png,crops/depth/kv1__NYUdata__NYU0920__lamp_2.png,283,113,311,155,28,42,291,121,303,147,0.0,0.0,,
kv1__NYUdata__NYU0920,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0920__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0920__monitor_or_tv_1.png,439,102,508,214,69,112,447,110,500,206,0.0,0.0,,
kv1__NYUdata__NYU0922,val,train_candidate,1,0,unknown,bedroom,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0922__door_1.png,crops/depth/kv1__NYUdata__NYU0922__door_1.png,188,127,229,170,41,43,196,135,221,162,0.0,0.0,,
kv1__NYUdata__NYU0922,val,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0922__lamp_1.png,crops/depth/kv1__NYUdata__NYU0922__lamp_1.png,498,327,532,351,34,24,506,335,524,343,0.0,0.0,,
kv1__NYUdata__NYU0926,val,train_candidate,1,0,possible_open_door_inefficiency,bedroom,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0926__door_1.png,crops/depth/kv1__NYUdata__NYU0926__door_1.png,466,343,525,392,59,49,474,351,517,384,0,0,,
kv1__NYUdata__NYU0926,val,train_candidate,1,0,possible_open_door_inefficiency,bedroom,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0926__door_2.png,crops/depth/kv1__NYUdata__NYU0926__door_2.png,495,0,561,427,66,427,503,1,561,427,0.0,0.0,,
kv1__NYUdata__NYU0926,val,train_candidate,1,0,possible_open_door_inefficiency,bedroom,lamp_1,lamp,lamp,off,1,0,crops/rgb/kv1__NYUdata__NYU0926__lamp_1.png,crops/depth/kv1__NYUdata__NYU0926__lamp_1.png,394,101,432,185,38,84,402,109,424,177,0.0,0.0,,
kv1__NYUdata__NYU0929,val,train_candidate,1,0,unknown,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0929__door_1.png,crops/depth/kv1__NYUdata__NYU0929__door_1.png,50,0,139,427,89,427,58,1,131,422,0.0,0.0,,
kv1__NYUdata__NYU0929,val,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0929__lamp_1.png,crops/depth/kv1__NYUdata__NYU0929__lamp_1.png,514,129,552,187,38,58,522,137,544,179,0.0,0.0,,
kv1__NYUdata__NYU0929,val,train_candidate,1,0,unknown,bedroom,lamp_2,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0929__lamp_2.png,crops/depth/kv1__NYUdata__NYU0929__lamp_2.png,363,99,433,202,70,103,371,107,425,194,0.0,0.0,,
kv1__NYUdata__NYU0931,val,train_candidate,1,0,unknown,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0931__door_1.png,crops/depth/kv1__NYUdata__NYU0931__door_1.png,0,0,93,189,93,189,1,1,85,181,0.0,0.0,,
kv1__NYUdata__NYU0931,val,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0931__lamp_1.png,crops/depth/kv1__NYUdata__NYU0931__lamp_1.png,417,88,450,157,33,69,425,96,442,149,0.0,0.0,,
kv1__NYUdata__NYU0932,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0932__lamp_1.png,crops/depth/kv1__NYUdata__NYU0932__lamp_1.png,475,232,526,259,51,27,483,240,518,251,0.0,0.0,,
kv1__NYUdata__NYU0932,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0932__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0932__monitor_or_tv_1.png,511,0,561,156,50,156,519,1,561,148,0.0,0.0,,
kv1__NYUdata__NYU0935,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0935__lamp_1.png,crops/depth/kv1__NYUdata__NYU0935__lamp_1.png,318,55,361,119,43,64,326,63,353,111,0.0,0.0,,
kv1__NYUdata__NYU0935,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0935__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0935__monitor_or_tv_1.png,336,0,542,56,206,56,344,1,534,48,0.0,0.0,,
kv1__NYUdata__NYU0942,val,validation_holdout,0,0,unknown,bedroom,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0942__door_1.png,crops/depth/kv1__NYUdata__NYU0942__door_1.png,547,94,561,162,14,68,555,102,561,154,0.0,0.0,,
kv1__NYUdata__NYU0942,val,validation_holdout,0,0,unknown,bedroom,lamp_1,lamp,lamp,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0942__lamp_1.png,crops/depth/kv1__NYUdata__NYU0942__lamp_1.png,227,57,252,103,25,46,235,65,244,95,0.0,0.0,,
kv1__NYUdata__NYU0946,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0946__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0946__monitor_or_tv_1.png,368,21,464,121,96,100,376,29,456,113,0.0,0.0,,
kv1__NYUdata__NYU0946,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0946__lamp_1.png,crops/depth/kv1__NYUdata__NYU0946__lamp_1.png,446,65,527,131,81,66,454,73,519,123,0.0,0.0,,
kv1__NYUdata__NYU0952,val,train_candidate,1,1,possible_open_door_inefficiency,bedroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0952__door_1.png,crops/depth/kv1__NYUdata__NYU0952__door_1.png,513,0,561,427,48,427,521,1,561,427,0.0,0.0,,
kv1__NYUdata__NYU0952,val,train_candidate,1,1,possible_open_door_inefficiency,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0952__lamp_1.png,crops/depth/kv1__NYUdata__NYU0952__lamp_1.png,208,116,283,215,75,99,216,124,275,207,0.0,0.0,,
kv1__NYUdata__NYU0960,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0960__lamp_1.png,crops/depth/kv1__NYUdata__NYU0960__lamp_1.png,422,124,561,368,139,244,430,132,555,360,0.0,0.0,,
kv1__NYUdata__NYU0960,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0960__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0960__monitor_or_tv_1.png,302,160,389,265,87,105,310,168,381,257,0.0,0.0,,
kv1__NYUdata__NYU0962,test,train_candidate,1,1,none,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0962__door_1.png,crops/depth/kv1__NYUdata__NYU0962__door_1.png,363,0,542,377,179,377,371,1,534,369,0.0,0.0,,
kv1__NYUdata__NYU0962,test,train_candidate,1,1,none,bedroom,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0962__door_2.png,crops/depth/kv1__NYUdata__NYU0962__door_2.png,511,0,561,384,50,384,519,1,561,376,0.0,0.0,,
kv1__NYUdata__NYU0962,test,train_candidate,1,1,none,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0962__lamp_1.png,crops/depth/kv1__NYUdata__NYU0962__lamp_1.png,243,132,305,238,62,106,251,140,297,230,0.0,0.0,,
kv1__NYUdata__NYU0970,test,train_candidate,1,1,none,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0970__door_1.png,crops/depth/kv1__NYUdata__NYU0970__door_1.png,492,0,561,383,69,383,500,1,561,375,0.0,0.0,,
kv1__NYUdata__NYU0970,test,train_candidate,1,1,none,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0970__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0970__monitor_or_tv_1.png,296,81,399,197,103,116,304,89,391,189,0.0,0.0,,
kv1__NYUdata__NYU0972,test,train_candidate,1,1,none,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0972__door_1.png,crops/depth/kv1__NYUdata__NYU0972__door_1.png,0,333,18,403,18,70,1,341,10,395,0.0,0.0,,
kv1__NYUdata__NYU0972,test,train_candidate,1,1,none,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0972__lamp_1.png,crops/depth/kv1__NYUdata__NYU0972__lamp_1.png,23,197,83,287,60,90,31,205,75,279,0.0,0.0,,
kv1__NYUdata__NYU0973,test,train_candidate,1,1,none,bedroom,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0973__door_1.png,crops/depth/kv1__NYUdata__NYU0973__door_1.png,197,0,404,360,207,360,205,1,396,352,0.0,0.0,,
kv1__NYUdata__NYU0973,test,train_candidate,1,1,none,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0973__lamp_1.png,crops/depth/kv1__NYUdata__NYU0973__lamp_1.png,411,174,474,252,63,78,419,182,466,244,0.0,0.0,,
kv1__NYUdata__NYU0978,test,train_candidate,1,0,possible_unnecessary_lighting,bedroom,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0978__door_1.png,crops/depth/kv1__NYUdata__NYU0978__door_1.png,505,334,554,383,49,49,513,342,546,375,0.0,0.0,,
kv1__NYUdata__NYU0978,test,train_candidate,1,0,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0978__lamp_1.png,crops/depth/kv1__NYUdata__NYU0978__lamp_1.png,0,130,44,194,44,64,1,138,36,186,0.0,0.0,,
kv1__NYUdata__NYU0978,test,train_candidate,1,0,possible_unnecessary_lighting,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0978__lamp_2.png,crops/depth/kv1__NYUdata__NYU0978__lamp_2.png,314,141,388,268,74,127,322,149,380,260,0.0,0.0,,
kv1__NYUdata__NYU0980,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0980__lamp_1.png,crops/depth/kv1__NYUdata__NYU0980__lamp_1.png,417,91,494,170,77,79,425,99,486,162,0.0,0.0,,
kv1__NYUdata__NYU0980,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0980__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0980__monitor_or_tv_1.png,204,164,333,292,129,128,212,172,325,284,0.0,0.0,,
kv1__NYUdata__NYU0980,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,monitor_or_tv_2,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0980__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0980__monitor_or_tv_2.png,213,131,269,187,56,56,221,139,261,179,0.0,0.0,,
kv1__NYUdata__NYU0994,train,train_candidate,1,0,none,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0994__lamp_1.png,crops/depth/kv1__NYUdata__NYU0994__lamp_1.png,0,217,14,241,14,24,1,225,6,233,0.0,0.0,,
kv1__NYUdata__NYU0994,train,train_candidate,1,0,none,bedroom,monitor_or_tv_1,monitor_or_tv,tv,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0994__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0994__monitor_or_tv_1.png,492,231,561,425,69,194,500,239,561,417,0.0,0.0,,
kv1__NYUdata__NYU0998,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0998__door_1.png,crops/depth/kv1__NYUdata__NYU0998__door_1.png,497,0,561,360,64,360,505,1,561,352,0.0,0.0,,
kv1__NYUdata__NYU0998,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0998__door_2.png,crops/depth/kv1__NYUdata__NYU0998__door_2.png,451,65,511,216,60,151,459,73,503,208,0.0,0.0,,
kv1__NYUdata__NYU0998,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0998__lamp_1.png,crops/depth/kv1__NYUdata__NYU0998__lamp_1.png,4,123,32,159,28,36,12,131,24,151,0.0,0.0,,
kv1__NYUdata__NYU0998,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0998__lamp_2.png,crops/depth/kv1__NYUdata__NYU0998__lamp_2.png,0,101,32,156,32,55,1,109,24,148,0.0,0.0,,
kv1__NYUdata__NYU0998,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,lamp_3,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0998__lamp_3.png,crops/depth/kv1__NYUdata__NYU0998__lamp_3.png,292,130,317,156,25,26,300,138,309,148,0.0,0.0,,
kv1__NYUdata__NYU0998,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,lamp_4,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0998__lamp_4.png,crops/depth/kv1__NYUdata__NYU0998__lamp_4.png,251,144,280,194,29,50,259,152,272,186,0.0,0.0,,
kv1__NYUdata__NYU1009,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU1009__door_1.png,crops/depth/kv1__NYUdata__NYU1009__door_1.png,0,271,14,326,14,55,1,279,6,318,0.0,0.0,,
kv1__NYUdata__NYU1009,test,train_candidate,1,1,possible_open_door_inefficiency,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU1009__lamp_1.png,crops/depth/kv1__NYUdata__NYU1009__lamp_1.png,322,67,369,135,47,68,330,75,361,127,0.0,0.0,,
kv1__NYUdata__NYU1081,val,train_candidate,1,1,none,bedroom,monitor_or_tv_1,monitor_or_tv,monitor,unclear,0,0,crops/rgb/kv1__NYUdata__NYU1081__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU1081__monitor_or_tv_1.png,93,106,148,211,55,105,101,114,140,203,0.0,0.0,,
kv1__NYUdata__NYU1081,val,train_candidate,1,1,none,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU1081__lamp_1.png,crops/depth/kv1__NYUdata__NYU1081__lamp_1.png,65,97,106,196,41,99,73,105,98,188,0.0,0.0,,
kv1__NYUdata__NYU1088,val,train_candidate,1,1,possible_idle_monitor_usage,bedroom,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU1088__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU1088__monitor_or_tv_1.png,0,128,59,230,59,102,1,136,51,222,0.0,0.0,,
kv1__NYUdata__NYU1088,val,train_candidate,1,1,possible_idle_monitor_usage,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU1088__lamp_1.png,crops/depth/kv1__NYUdata__NYU1088__lamp_1.png,534,59,561,105,27,46,542,67,561,97,0.0,0.0,,
kv1__NYUdata__NYU1138,val,train_candidate,1,1,none,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU1138__lamp_1.png,crops/depth/kv1__NYUdata__NYU1138__lamp_1.png,469,114,546,184,77,70,477,122,538,176,0.0,0.0,,
kv1__NYUdata__NYU1138,val,train_candidate,1,1,none,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU1138__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU1138__monitor_or_tv_1.png,101,81,228,197,127,116,109,89,220,189,0.0,0.0,,
kv1__NYUdata__NYU1186,val,train_candidate,1,1,none,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU1186__lamp_1.png,crops/depth/kv1__NYUdata__NYU1186__lamp_1.png,480,92,525,142,45,50,488,100,517,134,0.0,0.0,,
kv1__NYUdata__NYU1186,val,train_candidate,1,1,none,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU1186__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU1186__monitor_or_tv_1.png,0,130,18,205,18,75,1,138,10,197,0.0,0.0,,
kv1__NYUdata__NYU1225,val,train_candidate,1,1,possible_idle_monitor_usage,living_room,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU1225__lamp_1.png,crops/depth/kv1__NYUdata__NYU1225__lamp_1.png,247,36,278,132,31,96,255,44,270,124,0.0,0.0,,
